,0
5148,"('feeling like', 1)"
5149,"('a crash', 1)"
5150,"('crash course', 1)"
5151,"('course on', 1)"
5152,"('the history', 1)"
5153,"('homosexuality in', 1)"
5154,"('ancient greece', 1)"
5155,"('edifiedlistener how', 1)"
5156,"('how is', 1)"
5157,"('achilles still', 1)"
5158,"('still on', 1)"
5159,"('best seller', 1)"
5160,"('topthefi oh', 1)"
5161,"('davidgeese song', 1)"
5162,"('i cry', 1)"
5163,"('cry laughing', 1)"
5164,"('laughing every', 1)"
5165,"('time people', 1)"
5166,"('tiktok get', 1)"
5167,"('upset about', 1)"
5168,"('not realizing', 1)"
5169,"('the fucking', 1)"
5170,"('fucking iliad', 1)"
5171,"('iliad which', 1)"
5172,"('been around', 1)"
5173,"('around for', 1)"
5174,"('past the', 1)"
5175,"('the point', 1)"
5176,"('of needing', 1)"
5177,"('needing spoiler', 1)"
5178,"('hisnameshope aw', 1)"
5179,"('aw the', 1)"
5180,"('the title', 1)"
5181,"('title sounds', 1)"
5182,"('time for', 1)"
5183,"('daily playlist', 1)"
5184,"('playlist of', 1)"
5185,"('just come', 1)"
5186,"('down achilles', 1)"
5187,"('ending of', 1)"
5188,"('phrrylvr the', 1)"
5189,"('am going', 1)"
5190,"('name ajax', 1)"
5191,"('reading they', 1)"
5192,"('carrie and', 1)"
5193,"('da djuna', 1)"
5194,"('djuna barnes', 1)"
5195,"('de sappho', 1)"
5196,"('sappho pela', 1)"
5197,"('pela anne', 1)"
5198,"('da madeline', 1)"
5199,"('do baldwin', 1)"
5200,"('playing the', 1)"
5201,"('the role', 1)"
5202,"('role of', 1)"
5203,"('please keep', 1)"
5204,"('my emotional', 1)"
5205,"('emotional ass', 1)"
5206,"('ass in', 1)"
5207,"('in your', 1)"
5208,"('your thoughts', 1)"
5209,"('thoughts and', 1)"
5210,"('omg omg', 1)"
5211,"('omg someone', 1)"
5212,"('someone just', 1)"
5213,"('just suggested', 1)"
5214,"('suggested the', 1)"
5215,"('the bub', 1)"
5216,"('bub who', 1)"
5217,"('who plays', 1)"
5218,"('plays simon', 1)"
5219,"('simon in', 1)"
5220,"('in young', 1)"
5221,"('play patroclus', 1)"
5222,"('film adaption', 1)"
5223,"('adaption of', 1)"
5224,"('and that', 1)"
5225,"('that would', 1)"
5226,"('would literally', 1)"
5227,"('so perfect', 1)"
5228,"('cry just', 1)"
5229,"('nefelibatabitch in', 1)"
5230,"('this you', 1)"
5231,"('can find', 1)"
5232,"('find the', 1)"
5233,"('the download', 1)"
5234,"('download or', 1)"
5235,"('or read', 1)"
5236,"('leighannescass thats', 1)"
5237,"('omg tell', 1)"
5238,"('me abt', 1)"
5239,"('also ive', 1)"
5240,"('ive not', 1)"
5241,"('not started', 1)"
5242,"('have six', 1)"
5243,"('crows and', 1)"
5244,"('rly like', 1)"
5245,"('go buy', 1)"
5246,"('finally bought', 1)"
5247,"('be updating', 1)"
5248,"('updating under', 1)"
5249,"('under this', 1)"
5250,"('tweet every', 1)"
5251,"('every comment', 1)"
5252,"('comment and', 1)"
5253,"('and emotion', 1)"
5254,"('emotion i', 1)"
5255,"('to express', 1)"
5256,"('express as', 1)"
5257,"('rn reading', 1)"
5258,"('fucking cute', 1)"
5259,"('a must', 1)"
5260,"('crows duology', 1)"
5261,"('duology leigh', 1)"
5262,"('leigh bardugo', 1)"
5263,"('will love', 1)"
5264,"('dial a', 1)"
5265,"('for aunties', 1)"
5266,"('aunties jesse', 1)"
5267,"('chinese indo', 1)"
5268,"('vegetarian han', 1)"
5269,"('han kang', 1)"
5270,"('tsoa the', 1)"
5271,"('achilles who', 1)"
5272,"('and try', 1)"
5273,"('early because', 1)"
5274,"('to wake', 1)"
5275,"('wake up', 1)"
5276,"('up early', 1)"
5277,"('early to', 1)"
5278,"('watch our', 1)"
5279,"('of supergirl', 1)"
5280,"('the supercorp', 1)"
5281,"('supercorp song', 1)"
5282,"('featuring kara', 1)"
5283,"('kara as', 1)"
5284,"('and lena', 1)"
5285,"('lena as', 1)"
5286,"('is love', 1)"
5287,"('love enough', 1)"
5288,"('enough to', 1)"
5289,"('to defy', 1)"
5290,"('story for', 1)"
5291,"('war gifset', 1)"
5292,"('anyone ever', 1)"
5293,"('ever going', 1)"
5294,"('to tell', 1)"
5295,"('line was', 1)"
5296,"('was from', 1)"
5297,"('bc im', 1)"
5298,"('scene in', 1)"
5299,"('yeah that', 1)"
5300,"('mom just', 1)"
5301,"('just sent', 1)"
5302,"('this picture', 1)"
5303,"('picture with', 1)"
5304,"('the caption', 1)"
5305,"('boycherubim okay', 1)"
5306,"('reading silence', 1)"
5307,"('girls after', 1)"
5308,"('because tsoa', 1)"
5309,"('tsoa works', 1)"
5310,"('works hard', 1)"
5311,"('you sympathize', 1)"
5312,"('sympathize with', 1)"
5313,"('then silence', 1)"
5314,"('once but', 1)"
5315,"('to give', 1)"
5316,"('give up', 1)"
5317,"('up after', 1)"
5318,"('after like', 1)"
5319,"('pages cause', 1)"
5320,"('will get', 1)"
5321,"('get obsessed', 1)"
5322,"('super late', 1)"
5323,"('something knowing', 1)"
5324,"('to hurt', 1)"
5325,"('hurt you', 1)"
5326,"('then still', 1)"
5327,"('still get', 1)"
5328,"('upset at', 1)"
5329,"('little glimpses', 1)"
5330,"('glimpses at', 1)"
5331,"('the coming', 1)"
5332,"('write a', 1)"
5333,"('a geto', 1)"
5334,"('geto x', 1)"
5335,"('x gojo', 1)"
5336,"('gojo version', 1)"
5337,"('version of', 1)"
5338,"('but like', 1)"
5339,"('like that', 1)"
5340,"('can mentally', 1)"
5341,"('mentally do', 1)"
5342,"('do that', 1)"
5343,"('that right', 1)"
5344,"('good madeline', 1)"
5345,"('miller really', 1)"
5346,"('really has', 1)"
5347,"('way of', 1)"
5348,"('of retelling', 1)"
5349,"('retelling greek', 1)"
5350,"('she has', 1)"
5351,"('has set', 1)"
5352,"('set the', 1)"
5353,"('the bar', 1)"
5354,"('i personally', 1)"
5355,"('personally liked', 1)"
5356,"('liked her', 1)"
5357,"('her second', 1)"
5358,"('second novel', 1)"
5359,"('novel circe', 1)"
5360,"('whether or', 1)"
5361,"('you end', 1)"
5362,"('up enjoying', 1)"
5363,"('enjoying the', 1)"
5364,"('recommend checking', 1)"
5365,"('checking out', 1)"
5366,"('out circe', 1)"
5367,"('books ive', 1)"
5368,"('house of', 1)"
5369,"('the writing', 1)"
5370,"('writing style', 1)"
5371,"('style in', 1)"
5372,"('achilles makes', 1)"
5373,"('me cream', 1)"
5374,"('cream i', 1)"
5375,"('need more', 1)"
5376,"('more im', 1)"
5377,"('im serious', 1)"
5378,"('serious whose', 1)"
5379,"('whose ass', 1)"
5380,"('ass do', 1)"
5381,"('millermadeline i', 1)"
5382,"('cried at', 1)"
5383,"('bc every', 1)"
5384,"('a bookstore', 1)"
5385,"('bookstore the', 1)"
5386,"('first book', 1)"
5387,"('see happens', 1)"
5388,"('happens to', 1)"
5389,"('reading like', 1)"
5390,"('like what', 1)"
5391,"('the hell', 1)"
5392,"('hell i', 1)"
5393,"('i walked', 1)"
5394,"('walked in', 1)"
5395,"('was right', 1)"
5396,"('right in', 1)"
5397,"('works the', 1)"
5398,"('the acc', 1)"
5399,"('acc recommended', 1)"
5400,"('circe so', 1)"
5401,"('excited but', 1)"
5402,"('also scared', 1)"
5403,"('scared ive', 1)"
5404,"('seen so', 1)"
5405,"('many oomfs', 1)"
5406,"('oomfs rave', 1)"
5407,"('rave about', 1)"
5408,"('about this', 1)"
5409,"('jongiemew a', 1)"
5410,"('person pronounced', 1)"
5411,"('pronounced the', 1)"
5412,"('wrong and', 1)"
5413,"('they got', 1)"
5414,"('got mad', 1)"
5415,"('mad about', 1)"
5416,"('you heard', 1)"
5417,"('about daughters', 1)"
5418,"('panicking a', 1)"
5419,"('little because', 1)"
5420,"('because its', 1)"
5421,"('like you', 1)"
5422,"('you thought', 1)"
5423,"('thought the', 1)"
5424,"('then came', 1)"
5425,"('came helen', 1)"
5426,"('helen and', 1)"
5427,"('so well', 1)"
5428,"('on tumblr', 1)"
5429,"('tumblr are', 1)"
5430,"('are making', 1)"
5431,"('making parallels', 1)"
5432,"('parallels between', 1)"
5433,"('between young', 1)"
5434,"('am on', 1)"
5435,"('the verge', 1)"
5436,"('verge of', 1)"
5437,"('of either', 1)"
5438,"('either jumping', 1)"
5439,"('jumping out', 1)"
5440,"('out my', 1)"
5441,"('my window', 1)"
5442,"('window or', 1)"
5443,"('or crying', 1)"
5444,"('cheemayang song', 1)"
5445,"('girl who', 1)"
5446,"('who drank', 1)"
5447,"('drank the', 1)"
5448,"('the running', 1)"
5449,"('running man', 1)"
5450,"('can send', 1)"
5451,"('send u', 1)"
5452,"('u the', 1)"
5453,"('cousin and', 1)"
5454,"('i are', 1)"
5455,"('are talking', 1)"
5456,"('are so', 1)"
5457,"('so angry', 1)"
5458,"('angry for', 1)"
5459,"('for no', 1)"
5460,"('of finishing', 1)"
5461,"('miller during', 1)"
5462,"('during work', 1)"
5463,"('work hours', 1)"
5464,"('hours and', 1)"
5465,"('on anything', 1)"
5466,"('not even', 1)"
5467,"('even getting', 1)"
5468,"('getting into', 1)"
5469,"('the pending', 1)"
5470,"('pending mangas', 1)"
5471,"('mangas and', 1)"
5472,"('and webtoons', 1)"
5473,"('webtoons right', 1)"
5474,"('much is', 1)"
5475,"('hate alk', 1)"
5476,"('alk of', 1)"
5477,"('you tell', 1)"
5478,"('didnt deserve', 1)"
5479,"('deserve to', 1)"
5480,"('heaven knows', 1)"
5481,"('knows while', 1)"
5482,"('reading last', 1)"
5483,"('chapters of', 1)"
5484,"('sounds fun', 1)"
5485,"('fun ik', 1)"
5486,"('ik but', 1)"
5487,"('me rereading', 1)"
5488,"('once the', 1)"
5489,"('the sem', 1)"
5490,"('sem is', 1)"
5491,"('is over', 1)"
5492,"('over just', 1)"
5493,"('something again', 1)"
5494,"('spent hours', 1)"
5495,"('hours listening', 1)"
5496,"('my moots', 1)"
5497,"('moots is', 1)"
5498,"('forget to', 1)"
5499,"('say this', 1)"
5500,"('love six', 1)"
5501,"('the grishaverse', 1)"
5502,"('grishaverse and', 1)"
5503,"('and riordanverse', 1)"
5504,"('riordanverse in', 1)"
5505,"('mythology stuff', 1)"
5506,"('literal fave', 1)"
5507,"('fave book', 1)"
5508,"('somehow i', 1)"
5509,"('never wrote', 1)"
5510,"('wrote this', 1)"
5511,"('this before', 1)"
5512,"('actual books', 1)"
5513,"('books would', 1)"
5514,"('you recommend', 1)"
5515,"('btw love', 1)"
5516,"('love your', 1)"
5517,"('your work', 1)"
5518,"('all completely', 1)"
5519,"('completely beside', 1)"
5520,"('anything by', 1)"
5521,"('by virginia', 1)"
5522,"('virginia woolf', 1)"
5523,"('woolf are', 1)"
5524,"('it last', 1)"
5525,"('a fucking', 1)"
5526,"('nobody can', 1)"
5527,"('sake did', 1)"
5528,"('just see', 1)"
5529,"('see a', 1)"
5530,"('a spoiler', 1)"
5531,"('spoiler about', 1)"
5532,"('achilles can', 1)"
5533,"('can ppl', 1)"
5534,"('should also', 1)"
5535,"('just prepare', 1)"
5536,"('prepare yourself', 1)"
5537,"('yourself for', 1)"
5538,"('for some', 1)"
5539,"('irl who', 1)"
5540,"('lovers but', 1)"
5541,"('but just', 1)"
5542,"('vaquerocomoyo pasar', 1)"
5543,"('pasar de', 1)"
5544,"('de leer', 1)"
5545,"('achilles y', 1)"
5546,"('y ahora', 1)"
5547,"('ahora esto', 1)"
5548,"('esto mi', 1)"
5549,"('mi sad', 1)"
5550,"('sad girl', 1)"
5551,"('girl literature', 1)"
5552,"('still amazes', 1)"
5553,"('amazes me', 1)"
5554,"('that some', 1)"
5555,"('about when', 1)"
5556,"('you reach', 1)"
5557,"('reach for', 1)"
5558,"('the very', 1)"
5559,"('very concept', 1)"
5560,"('concept of', 1)"
5561,"('not knowing', 1)"
5562,"('knowing story', 1)"
5563,"('war or', 1)"
5564,"('or achilles', 1)"
5565,"('himself even', 1)"
5566,"('even vaguely', 1)"
5567,"('vaguely is', 1)"
5568,"('is unreal', 1)"
5569,"('unreal to', 1)"
5570,"('what were', 1)"
5571,"('were you', 1)"
5572,"('doing in', 1)"
5573,"('in primary', 1)"
5574,"('ppl read', 1)"
5575,"('one fuckin', 1)"
5576,"('fuckin sitting', 1)"
5577,"('our fiction', 1)"
5578,"('pick of', 1)"
5579,"('claireheywood has', 1)"
5580,"('has done', 1)"
5581,"('done just', 1)"
5582,"('recommend this', 1)"
5583,"('this for', 1)"
5584,"('fans song', 1)"
5585,"('has broken', 1)"
5586,"('might even', 1)"
5587,"('to take', 1)"
5588,"('break after', 1)"
5589,"('after every', 1)"
5590,"('every chapter', 1)"
5591,"('im on', 1)"
5592,"('chapters and', 1)"
5593,"('basically at', 1)"
5594,"('start of', 1)"
5595,"('main plot', 1)"
5596,"('plot line', 1)"
5597,"('line after', 1)"
5598,"('after madeline', 1)"
5599,"('me spend', 1)"
5600,"('spend or', 1)"
5601,"('pages watching', 1)"
5602,"('watching them', 1)"
5603,"('them fall', 1)"
5604,"('fall in', 1)"
5605,"('piedcypherr the', 1)"
5606,"('mallowmango everything', 1)"
5607,"('everything the', 1)"
5608,"('a star', 1)"
5609,"('no longer', 1)"
5610,"('read emma', 1)"
5611,"('emma and', 1)"
5612,"('kill a', 1)"
5613,"('not circe', 1)"
5614,"('read her', 1)"
5615,"('her other', 1)"
5616,"('now going', 1)"
5617,"('just opened', 1)"
5618,"('opened la', 1)"
5619,"('la casa', 1)"
5620,"('casa del', 1)"
5621,"('del libro', 1)"
5622,"('libro to', 1)"
5623,"('be met', 1)"
5624,"('met with', 1)"
5625,"('stop and', 1)"
5626,"('half not', 1)"
5627,"('not complaining', 1)"
5628,"('complaining but', 1)"
5629,"('little bit', 1)"
5630,"('bought these', 1)"
5631,"('these beautiful', 1)"
5632,"('beautiful editions', 1)"
5633,"('editions of', 1)"
5634,"('of circe', 1)"
5635,"('to also', 1)"
5636,"('and hear', 1)"
5637,"('hear me', 1)"
5638,"('this man', 1)"
5639,"('man as', 1)"
5640,"('joonsivy the', 1)"
5641,"('audiobook for', 1)"
5642,"('miller god', 1)"
5643,"('god help', 1)"
5644,"('help me', 1)"
5645,"('feeling the', 1)"
5646,"('the angst', 1)"
5647,"('only been', 1)"
5648,"('been minutes', 1)"
5649,"('minutes out', 1)"
5650,"('of hours', 1)"
5651,"('hours of', 1)"
5652,"('every pages', 1)"
5653,"('just scream', 1)"
5654,"('a piece', 1)"
5655,"('piece of', 1)"
5656,"('of literature', 1)"
5657,"('literature because', 1)"
5658,"('because he', 1)"
5659,"('know any', 1)"
5660,"('any quotes', 1)"
5661,"('quotes or', 1)"
5662,"('or songs', 1)"
5663,"('songs or', 1)"
5664,"('or sonnets', 1)"
5665,"('sonnets from', 1)"
5666,"('from famous', 1)"
5667,"('famous people', 1)"
5668,"('people because', 1)"
5669,"('because apparently', 1)"
5670,"('what it', 1)"
5671,"('takes to', 1)"
5672,"('hard not', 1)"
5673,"('to compare', 1)"
5674,"('compare the', 1)"
5675,"('the beautiful', 1)"
5676,"('tweet is', 1)"
5677,"('is partly', 1)"
5678,"('partly motivated', 1)"
5679,"('motivated by', 1)"
5680,"('to need', 1)"
5681,"('need something', 1)"
5682,"('to resurrect', 1)"
5683,"('resurrect me', 1)"
5684,"('acadcommsbylili if', 1)"
5685,"('if want', 1)"
5686,"('want mo', 1)"
5687,"('mo ng', 1)"
5688,"('ng romance', 1)"
5689,"('romance na', 1)"
5690,"('na nakakaiyak', 1)"
5691,"('nakakaiyak try', 1)"
5692,"('pag enemies', 1)"
5693,"('want action', 1)"
5694,"('action naman', 1)"
5695,"('naman or', 1)"
5696,"('or mystery', 1)"
5697,"('mystery try', 1)"
5698,"('tandem from', 1)"
5699,"('from young', 1)"
5700,"('play the', 1)"
5701,"('adaptation by', 1)"
5702,"('give them', 1)"
5703,"('them time', 1)"
5704,"('to mature', 1)"
5705,"('mature more', 1)"
5706,"('more and', 1)"
5707,"('its all', 1)"
5708,"('all there', 1)"
5709,"('there ready', 1)"
5710,"('to embody', 1)"
5711,"('embody patrochilles', 1)"
5712,"('patrochilles at', 1)"
5713,"('a cellular', 1)"
5714,"('cellular level', 1)"
5715,"('blue plus', 1)"
5716,"('did it', 1)"
5717,"('bought rwrb', 1)"
5718,"('rwrb alongside', 1)"
5719,"('alongside the', 1)"
5720,"('my fave', 1)"
5721,"('latest release', 1)"
5722,"('release called', 1)"
5723,"('called win', 1)"
5724,"('more abt', 1)"
5725,"('since theres', 1)"
5726,"('a translated', 1)"
5727,"('translated song', 1)"
5728,"('there really', 1)"
5729,"('really isnt', 1)"
5730,"('isnt a', 1)"
5731,"('book ban', 1)"
5732,"('ban on', 1)"
5733,"('right the', 1)"
5734,"('the government', 1)"
5735,"('government doesnt', 1)"
5736,"('doesnt really', 1)"
5737,"('really care', 1)"
5738,"('care abt', 1)"
5739,"('achilles arrived', 1)"
5740,"('arrived today', 1)"
5741,"('today suxkshxnshxj', 1)"
5742,"('suxkshxnshxj after', 1)"
5743,"('after months', 1)"
5744,"('months of', 1)"
5745,"('thevananaa the', 1)"
5746,"('a man', 1)"
5747,"('man called', 1)"
5748,"('same it', 1)"
5749,"('it fucking', 1)"
5750,"('fucking hurts', 1)"
5751,"('miller my', 1)"
5752,"('my poor', 1)"
5753,"('poor little', 1)"
5754,"('little gay', 1)"
5755,"('i havent', 1)"
5756,"('been this', 1)"
5757,"('this destroyed', 1)"
5758,"('by a', 1)"
5759,"('since the', 1)"
5760,"('my fucking', 1)"
5761,"('think reading', 1)"
5762,"('achilles would', 1)"
5763,"('remembered someone', 1)"
5764,"('someone hasnt', 1)"
5765,"('hasnt returned', 1)"
5766,"('returned my', 1)"
5767,"('yet oh', 1)"
5768,"('oh god', 1)"
5769,"('hope i', 1)"
5770,"('it back', 1)"
5771,"('back someday', 1)"
5772,"('someday pls', 1)"
5773,"('pls i', 1)"
5774,"('i paid', 1)"
5775,"('paid so', 1)"
5776,"('much for', 1)"
5777,"('book years', 1)"
5778,"('classes are', 1)"
5779,"('are over', 1)"
5780,"('over time', 1)"
5781,"('ryleesjewelry oh', 1)"
5782,"('oh gosh', 1)"
5783,"('many good', 1)"
5784,"('good ones', 1)"
5785,"('ones this', 1)"
5786,"('salt to', 1)"
5787,"('library and', 1)"
5788,"('like re', 1)"
5789,"('re reading', 1)"
5790,"('spending copious', 1)"
5791,"('copious amounts', 1)"
5792,"('amounts of', 1)"
5793,"('of mental', 1)"
5794,"('mental energy', 1)"
5795,"('energy to', 1)"
5796,"('to memorize', 1)"
5797,"('memorize the', 1)"
5798,"('then finding', 1)"
5799,"('finding the', 1)"
5800,"('the character', 1)"
5801,"('character appendix', 1)"
5802,"('appendix at', 1)"
5803,"('literarybase not', 1)"
5804,"('achilles n', 1)"
5805,"('n norwegian', 1)"
5806,"('norwegian wood', 1)"
5807,"('wood r', 1)"
5808,"('r both', 1)"
5809,"('both beautiful', 1)"
5810,"('beautiful n', 1)"
5811,"('n worth', 1)"
5812,"('worth your', 1)"
5813,"('your money', 1)"
5814,"('money n', 1)"
5815,"('scars and', 1)"
5816,"('senreads i', 1)"
5817,"('telling i', 1)"
5818,"('continue living', 1)"
5819,"('living after', 1)"
5820,"('is before', 1)"
5821,"('the coffee', 1)"
5822,"('coffee gets', 1)"
5823,"('gets cold', 1)"
5824,"('cold by', 1)"
5825,"('by toshikazu', 1)"
5826,"('to share', 1)"
5827,"('share screenshots', 1)"
5828,"('screenshots but', 1)"
5829,"('afraid it', 1)"
5830,"('will spoil', 1)"
5831,"('spoil the', 1)"
5832,"('even song', 1)"
5833,"('cry but', 1)"
5834,"('i sobbed', 1)"
5835,"('sobbed because', 1)"
5836,"('just starting', 1)"
5837,"('hoseok it', 1)"
5838,"('it must', 1)"
5839,"('must be', 1)"
5840,"('be hoseok', 1)"
5841,"('was beautiful', 1)"
5842,"('beautiful breathtaking', 1)"
5843,"('breathtaking bewitching', 1)"
5844,"('bewitching excellent', 1)"
5845,"('excellent outstanding', 1)"
5846,"('outstanding magnificent', 1)"
5847,"('magnificent marvelous', 1)"
5848,"('marvelous wonderful', 1)"
5849,"('wonderful amazing', 1)"
5850,"('amazing terrific', 1)"
5851,"('terrific mind', 1)"
5852,"('mind blowing', 1)"
5853,"('blowing out', 1)"
5854,"('this world', 1)"
5855,"('world heart', 1)"
5856,"('heart breaking', 1)"
5857,"('breaking miserable', 1)"
5858,"('miserable mournful', 1)"
5859,"('mournful despairing', 1)"
5860,"('despairing wretched', 1)"
5861,"('wretched woeful', 1)"
5862,"('i wonder', 1)"
5863,"('wonder if', 1)"
5864,"('if aspects', 1)"
5865,"('aspects of', 1)"
5866,"('will remind', 1)"
5867,"('fetusrrylvr read', 1)"
5868,"('its romance', 1)"
5869,"('romance between', 1)"
5870,"('between two', 1)"
5871,"('two guys', 1)"
5872,"('guys over', 1)"
5873,"('the course', 1)"
5874,"('course of', 1)"
5875,"('of their', 1)"
5876,"('lives from', 1)"
5877,"('when theyre', 1)"
5878,"('theyre young', 1)"
5879,"('young omgomgomg', 1)"
5880,"('omgomgomg its', 1)"
5881,"('set in', 1)"
5882,"('greece and', 1)"
5883,"('one character', 1)"
5884,"('character is', 1)"
5885,"('me wishes', 1)"
5886,"('wishes i', 1)"
5887,"('it cracked', 1)"
5888,"('cracked me', 1)"
5889,"('me open', 1)"
5890,"('open and', 1)"
5891,"('emotional about', 1)"
5892,"('about everything', 1)"
5893,"('fetusrrylvr markus', 1)"
5894,"('markus zusak', 1)"
5895,"('zusak wrote', 1)"
5896,"('thief which', 1)"
5897,"('fav books', 1)"
5898,"('he also', 1)"
5899,"('wrote i', 1)"
5900,"('the messenger', 1)"
5901,"('messenger which', 1)"
5902,"('miller wrote', 1)"
5903,"('also one', 1)"
5904,"('circe which', 1)"
5905,"('i plan', 1)"
5906,"('plan on', 1)"
5907,"('reading sometime', 1)"
5908,"('sometime this', 1)"
5909,"('goodreads omg', 1)"
5910,"('never recommend', 1)"
5911,"('recommend my', 1)"
5912,"('friends any', 1)"
5913,"('just post', 1)"
5914,"('post a', 1)"
5915,"('let them', 1)"
5916,"('them know', 1)"
5917,"('how good', 1)"
5918,"('good it', 1)"
5919,"('gilded wolves', 1)"
5920,"('the atlas', 1)"
5921,"('somebody recommend', 1)"
5922,"('recommend more', 1)"
5923,"('more books', 1)"
5924,"('reading thread', 1)"
5925,"('lots of', 1)"
5926,"('is giving', 1)"
5927,"('giving me', 1)"
5928,"('achilles flashbacks', 1)"
5929,"('flashbacks and', 1)"
5930,"('appreciate it', 1)"
5931,"('awaslongsorr the', 1)"
5932,"('ihhdiif idkkk', 1)"
5933,"('idkkk i', 1)"
5934,"('might rr', 1)"
5935,"('rr the', 1)"
5936,"('was never', 1)"
5937,"('never a', 1)"
5938,"('big iliad', 1)"
5939,"('iliad fan', 1)"
5940,"('much more', 1)"
5941,"('more interested', 1)"
5942,"('interested in', 1)"
5943,"('and tales', 1)"
5944,"('tales focused', 1)"
5945,"('the gods', 1)"
5946,"('is hurting', 1)"
5947,"('hurting all', 1)"
5948,"('all three', 1)"
5949,"('three of', 1)"
5950,"('and nobody', 1)"
5951,"('nobody fucking', 1)"
5952,"('fucking touch', 1)"
5953,"('touch me', 1)"
5954,"('ever cried', 1)"
5955,"('cried bc', 1)"
5956,"('feariessvapor have', 1)"
5957,"('or red', 1)"
5958,"('recos with', 1)"
5959,"('same story', 1)"
5960,"('story line', 1)"
5961,"('line as', 1)"
5962,"('notswarrior thoroughly', 1)"
5963,"('thoroughly enjoy', 1)"
5964,"('enjoy most', 1)"
5965,"('most books', 1)"
5966,"('more happy', 1)"
5967,"('happy than', 1)"
5968,"('the lovely', 1)"
5969,"('twisted by', 1)"
5970,"('crows the', 1)"
5971,"('i live', 1)"
5972,"('live and', 1)"
5973,"('and breathe', 1)"
5974,"('breathe words', 1)"
5975,"('words so', 1)"
5976,"('of favorite', 1)"
5977,"('really been', 1)"
5978,"('been into', 1)"
5979,"('the quotes', 1)"
5980,"('quotes to', 1)"
5981,"('be taken', 1)"
5982,"('taken from', 1)"
5983,"('are just', 1)"
5984,"('what does', 1)"
5985,"('that say', 1)"
5986,"('achilles recommend', 1)"
5987,"('ocjamesevans slytherin', 1)"
5988,"('slytherin and', 1)"
5989,"('herofhyruie ready', 1)"
5990,"('to recreate', 1)"
5991,"('recreate the', 1)"
5992,"('counting down', 1)"
5993,"('down with', 1)"
5994,"('another short', 1)"
5995,"('short story', 1)"
5996,"('story called', 1)"
5997,"('called galatea', 1)"
5998,"('galatea by', 1)"
5999,"('is her', 1)"
6000,"('her best', 1)"
6001,"('book by', 1)"
6002,"('bookishminna the', 1)"
6003,"('started with', 1)"
6004,"('and feel', 1)"
6005,"('like absolute', 1)"
6006,"('absolute shit', 1)"
6007,"('shit love', 1)"
6008,"('love only', 1)"
6009,"('only exists', 1)"
6010,"('exists in', 1)"
6011,"('prevent myself', 1)"
6012,"('myself from', 1)"
6013,"('from being', 1)"
6014,"('being sad', 1)"
6015,"('sad about', 1)"
6016,"('about finishing', 1)"
6017,"('the acotar', 1)"
6018,"('acotar series', 1)"
6019,"('to immediately', 1)"
6020,"('immediately throw', 1)"
6021,"('throw myself', 1)"
6022,"('myself into', 1)"
6023,"('time someone', 1)"
6024,"('someone discovers', 1)"
6025,"('discovers the', 1)"
6026,"('to face', 1)"
6027,"('face that', 1)"
6028,"('my experiences', 1)"
6029,"('experiences in', 1)"
6030,"('in were', 1)"
6031,"('were not', 1)"
6032,"('not universal', 1)"
6033,"('universal i', 1)"
6034,"('like snapping', 1)"
6035,"('snapping my', 1)"
6036,"('my phone', 1)"
6037,"('phone in', 1)"
6038,"('just bought', 1)"
6039,"('bought this', 1)"
6040,"('this pretty', 1)"
6041,"('pretty copy', 1)"
6042,"('for only', 1)"
6043,"('soon it', 1)"
6044,"('it better', 1)"
6045,"('better live', 1)"
6046,"('live up', 1)"
6047,"('seen the', 1)"
6048,"('the movie', 1)"
6049,"('movie and', 1)"
6050,"('i rlly', 1)"
6051,"('rlly liked', 1)"
6052,"('liked it', 1)"
6053,"('it whats', 1)"
6054,"('whats song', 1)"
6055,"('a marvelous', 1)"
6056,"('every page', 1)"
6057,"('page a', 1)"
6058,"('a poetic', 1)"
6059,"('rumor has', 1)"
6060,"('has it', 1)"
6061,"('book will', 1)"
6062,"('will cause', 1)"
6063,"('cause me', 1)"
6064,"('me pain', 1)"
6065,"('pain but', 1)"
6066,"('wylansduarte main', 1)"
6067,"('main character', 1)"
6068,"('in these', 1)"
6069,"('millermadeline is', 1)"
6070,"('rec and', 1)"
6071,"('and bowie', 1)"
6072,"('bowie by', 1)"
6073,"('the late', 1)"
6074,"('late marc', 1)"
6075,"('libbyapp my', 1)"
6076,"('the husbands', 1)"
6077,"('goodreads i', 1)"
6078,"('i always', 1)"
6079,"('always recommend', 1)"
6080,"('owloftheday my', 1)"
6081,"('fav textbook', 1)"
6082,"('textbook is', 1)"
6083,"('crying the', 1)"
6084,"('ending was', 1)"
6085,"('not new', 1)"
6086,"('to twitter', 1)"
6087,"('twitter but', 1)"
6088,"('am to', 1)"
6089,"('like new', 1)"
6090,"('new moots', 1)"
6091,"('achilles gay', 1)"
6092,"('have come', 1)"
6093,"('come to', 1)"
6094,"('the conclusion', 1)"
6095,"('conclusion that', 1)"
6096,"('nattmackaa i', 1)"
6097,"('now it', 1)"
6098,"('it looks', 1)"
6099,"('looks like', 1)"
6100,"('know if', 1)"
6101,"('if my', 1)"
6102,"('heart can', 1)"
6103,"('can handle', 1)"
6104,"('handle so', 1)"
6105,"('much tragedy', 1)"
6106,"('sushitadori six', 1)"
6107,"('in deeper', 1)"
6108,"('all for', 1)"
6109,"('make god', 1)"
6110,"('girl with', 1)"
