,words,repeated
2470,mistakes Oh but,0
2471,Oh but in,0
2472,but in terms,3
2473,in terms of,3
2474,terms of books,0
2475,of books I,0
2476,books I plan,0
2477,I plan to,0
2478,plan to continue,3
2479,to continue reading,3
2480,continue reading The,0
2481,jadi pengen reread,0
2482,pengen reread the,0
2483,reread the picture,1
2484,dorian gray httpstcoWQHOJdwJE,0
2485,theiaisos When we,0
2486,When we are,0
2487,we are happy,0
2488,we are always,2
2489,are always good,0
2490,i just bought,0
2491,just bought the,0
2492,bought the picture,0
2493,dorian gray yay,0
2494,does anyone wan,0
2495,anyone wan na,0
2496,wan na buddy,0
2497,na buddy read,0
2498,buddy read the,1
2499,gray with me,0
2500,hmophobia itâs oscar,0
2501,itâs oscar wilde,0
2502,gray my beloved,0
2503,digitalurn Forever and,0
2504,Forever and ever,0
2505,and ever If,0
2506,ever If he,0
2507,If he has,0
2508,he has a,1
2509,has a soul,1
2510,a soul itâs,0
2511,soul itâs the,0
2512,itâs the Picture,0
2513,Acyn Instead of,0
2514,Instead of the,0
2515,the picture getting,1
2516,picture getting ugly,1
2517,getting ugly and,1
2518,ugly and the,1
2519,and the president,1
2520,the president staying,1
2521,president staying young,1
2522,staying young looking,1
2523,young looking itâs,0
2524,looking itâs reverse,0
2525,itâs reverse Dorian,0
2526,reverse Dorian Gray,0
2527,Gray the picture,0
2528,the picture is,1
2529,picture is staying,1
2530,is staying good,1
2531,staying good looking,1
2532,good looking and,1
2533,looking and the,1
2534,and the X,0
2535,the X president,0
2536,X president is,0
2537,president is looking,1
2538,is looking ugly,0
2539,lifentroverted Lord Henry,0
2540,Lord Henry Wotten,0
2541,Henry Wotten from,0
2542,Wotten from The,0
2543,While the words,0
2544,the words mean,1
2545,words mean different,1
2546,mean different things,0
2547,different things distinguishing,0
2548,things distinguishing between,0
2549,distinguishing between a,1
2550,between a tragic,1
2551,a tragic event,1
2552,tragic event and,1
2553,event and a,1
2554,and a tragedy,1
2555,a tragedy is,1
2556,tragedy is difficult,1
2557,is difficult in,1
2558,difficult in times,1
2559,in times when,1
2560,times when the,1
2561,when the scale,1
2562,the scale of,1
2563,scale of human,1
2564,of human loss,1
2565,human loss and,1
2566,loss and human,1
2567,and human failure,1
2568,human failure boggle,1
2569,failure boggle the,1
2570,boggle the mind,0
2571,sluttypuppy i really,0
2572,i really like,1
2573,really like fiction,1
2574,like fiction books,0
2575,fiction books some,0
2576,books some of,0
2577,my favorite books,1
2578,favorite books in,1
2579,books in general,1
2580,in general are,1
2581,general are The,0
2582,are The Red,0
2583,The Red Queen,0
2584,Red Queen seriesfantasy,0
2585,Queen seriesfantasy The,0
2586,seriesfantasy The Picture,0
2587,Dorian Gray classic,0
2588,Gray classic Salt,0
2589,classic Salt to,0
2590,Salt to the,0
2591,to the Sea,0
2592,the Sea historical,0
2593,Sea historical fiction,0
2594,historical fiction and,0
2595,fiction and The,0
2596,and The Glass,0
2597,The Glass Castle,0
2598,Glass Castle memoir,0
2599,Buzzersplace Angela Lansbury,0
2600,Angela Lansbury and,0
2601,Lansbury and Hurd,0
2602,and Hurd Hatfield,0
2603,Hurd Hatfield in,0
2604,Hatfield in a,0
2605,in a publicity,16
2606,a publicity shot,16
2607,publicity shot for,16
2608,shot for The,0
2609,for The Picture,0
2610,Dorian Gray httpstcokfYuihrhK,0
2611,The adaptation of,0
2612,adaptation of The,0
2613,of The Picture,0
2614,Gray is the,0
2615,is the best,1
2616,the best because,1
2617,best because its,0
2618,because its the,0
2619,its the only,0
2620,the only one,2
2621,only one where,1
2622,one where the,1
2623,where the actual,1
2624,the actual picture,1
2625,actual picture doesnt,0
2626,picture doesnt suck,0
2627,xnarcissismx ââââª Ù,0
2628,ââââª Ù ðððˆðððŽðððð,0
2629,Ù ðððˆðððŽðððð ËË,0
2630,ðððˆðððŽðððð ËË ðððð,0
2631,â I have,0
2632,I have given,0
2633,have given away,1
2634,given away my,1
2635,away my whole,1
2636,my whole soul,1
2637,whole soul to,1
2638,soul to someone,1
2639,someone who treats,1
2640,who treats it,1
2641,treats it as,1
2642,it as if,1
2643,as if it,1
2644,if it were,1
2645,it were a,1
2646,were a flower,1
2647,a flower to,1
2648,flower to put,1
2649,to put inâ,0
2650,prismthighs it does,1
2651,it does look,1
2652,does look so,1
2653,look so good,0
2654,so good but,1
2655,good but also,0
2656,but also random,1
2657,also random but,1
2658,random but is,1
2659,but is that,1
2660,is that the,1
2661,dorian gray one,1
2662,gray one of,0
2663,of my fave,1
2664,my fave books,1
2665,fave books hehe,0
2666,Prompt An aesthetic,0
2667,An aesthetic photoset,0
2668,aesthetic photoset based,1
2669,photoset based on,1
2670,based on The,0
2671,on The Picture,0
2672,dorian gray which,1
2673,gray which i,1
2674,which i dont,1
2675,i dont really,1
2676,dont really wan,0
2677,na read vs,0
2678,read vs my,1
2679,vs my fav,1
2680,my fav fanfic,1
2681,fav fanfic pls,0
2682,fanfic pls httpstcogeIfrCBFs,0
2683,Somewhere your portrait,0
2684,your portrait growing,1
2685,portrait growing monstrously,1
2686,growing monstrously hideous,0
2687,monstrously hideous You,0
2688,hideous You canât,0
2689,You canât hide,0
2690,canât hide who,0
2691,hide who you,1
2692,who you are,1
2693,you are for,1
2694,are for much,1
2695,for much longer,0
2696,much longer Youâve,0
2697,longer Youâve already,0
2698,Youâve already been,0
2699,already been exposed,1
2700,been exposed and,1
2701,exposed and I,0
2702,and I will,0
2703,I will snatch,0
2704,will snatch the,1
2705,snatch the veil,1
2706,the veil off,1
2707,veil off The,0
2708,off The picture,0
2709,im bored im,0
2710,bored im gon,0
2711,im gon na,0
2712,gon na read,0
2713,na read the,0
2714,dorian gray bye,0
2715,keeohB Reading I,0
2716,Reading I recommend,0
2717,I recommend The,0
2718,recommend The picture,0
2719,BarackObama My next,0
2720,My next book,0
2721,next book club,1
2722,book club meeting,1
2723,club meeting is,1
2724,meeting is in,1
2725,is in person,0
2726,in person not,0
2727,person not via,0
2728,not via Zoom,0
2729,via Zoom and,0
2730,Zoom and that,0
2731,and that will,1
2732,that will be,1
2733,will be enjoyable,0
2734,its a Victorian,0
2735,a Victorian book,0
2736,Victorian book club,0
2737,stephanfleet The books,0
2738,The books that,0
2739,books that the,9
2740,that the world,9
2741,the world calls,11
2742,world calls immoral,9
2743,calls immoral are,9
2744,immoral are books,9
2745,are books that,9
2746,books that show,9
2747,that show the,9
2748,show the world,9
2749,the world its,9
2750,world its own,9
2751,its own shameâ,0
2752,âOscar Wilde in,0
2753,Wilde in The,0
2754,ve Oscar Wilde,0
2755,Dorian Gray httpstcoSQVneXn,0
2756,âœTo get back,0
2757,get back ones,0
2758,back ones youth,0
2759,ones youth one,0
2760,youth one has,1
2761,one has merely,1
2762,has merely to,1
2763,merely to repeat,1
2764,to repeat ones,0
2765,repeat ones folliesâ,0
2766,ones folliesâ Oscar,0
2767,folliesâ Oscar Wilde,0
2768,New books from,0
2769,WaterstonesNG ðŸœ The,0
2770,ðŸœ The Ten,0
2771,The Ten Thousand,0
2772,Ten Thousand Doors,0
2773,Thousand Doors of,0
2774,Doors of January,0
2775,of January â,0
2776,January â Brave,0
2777,â Brave New,0
2778,Brave New World,0
2779,New World â,0
2780,World â Shadow,0
2781,â Shadow and,0
2782,Shadow and Bone,0
2783,and Bone â,0
2784,Bone â The,0
2785,â The Bell,0
2786,Bell Jar â,0
2787,Jar â The,0
2788,Dorian Gray â,0
2789,Gray â The,0
2790,â The Invisible,0
2791,The Invisible Life,0
2792,Invisible Life of,0
2793,Life of Addie,0
2794,of Addie LaRue,0
2795,Addie LaRue httpstcoSMlpStdpu,0
2796,working on converting,0
2797,on converting over,1
2798,converting over Oscar,0
2799,over Oscar Wildes,0
2800,Oscar Wildes The,0
2801,Wildes The Picture,0
2802,Gray to an,0
2803,to an Epub,0
2804,an Epub for,0
2805,Epub for my,0
2806,for my class,1
2807,my class httpstconJTkOH,0
2808,melocean wuthering heights,0
2809,wuthering heights von,1
2810,heights von emily,1
2811,von emily brontÃ,0
2812,emily brontÃ the,0
2813,brontÃ the picture,0
2814,dorian gray von,1
2815,gray von oscar,1
2816,von oscar wilde,1
2817,oscar wilde amp,0
2818,wilde amp hamlet,0
2819,amp hamlet von,0
2820,hamlet von shakespeare,1
2821,von shakespeare ðŸ,0
2822,Alfonzowords âœ You,0
2823,âœ You will,0
2824,of me I,0
2825,me I represent,0
2826,you all the,12
2827,all the sins,12
2828,the sins you,12
2829,sins you never,12
2830,you never had,11
2831,never had the,11
2832,had the courage,11
2833,the courage to,12
2834,courage to commitâ,0
2835,Oscar Wilde Thâ,0
2836,WritingCommunity Writerslift httpstcoLQsrYDabNJ,0
2837,rl oh is,0
2838,oh is it,0
2839,is it too,1
2840,it too much,1
2841,too much to,1
2842,much to say,1
2843,to say that,2
2844,say that we,1
2845,that we are,1
2846,we are kindred,1
2847,are kindred spirits,0
2848,kindred spirits for,0
2849,spirits for Oscar,0
2850,for Oscar Wildes,0
2851,Oscar Wildes works,0
2852,Wildes works always,0
2853,works always tug,1
2854,always tug at,1
2855,tug at my,1
2856,at my heartstrings,1
2857,my heartstrings as,1
2858,heartstrings as well,0
2859,as well I,0
2860,well I dare,0
2861,I dare to,0
2862,dare to say,1
2863,say that The,0
2864,that The Picture,0
2865,Dorian Gray may,0
2866,Gray may be,0
2867,may be my,1
2868,be my most,1
2869,my most favorite,1
2870,most favorite novel,1
2871,favorite novel ever,0
2872,novel ever I,0
2873,ever I mean,0
2874,I mean isnt,0
2875,mean isnt I,0
2876,isnt I was,0
2877,I was dominated,0
2878,was dominated soul,0
2879,dominated soul brain,0
2880,soul brain and,0
2881,brain and power,0
2882,and power by,1
2883,power by you,0
2884,by you or,0
2885,you or cont,0
2886,FrankKane It would,0
2887,It would end,0
2888,would end up,1
2889,end up like,1
2890,up like the,1
2891,Dorian Gray nice,0
2892,Gray nice pup,0
2893,nice pup and,1
2894,pup and then,1
2895,and then turns,1
2896,then turns into,1
2897,turns into an,1
2898,into an evil,1
2899,an evil monsterðŸðŸª,0
2900,M verdict reversed,0
2901,verdict reversed after,1
2902,reversed after lawyer,1
2903,after lawyer calls,1
2904,lawyer calls makers,1
2905,calls makers of,1
2906,makers of tobacco,1
2907,of tobacco soulless,0
2908,tobacco soulless enterprise,0
2909,soulless enterprise of,0
2910,enterprise of death,0
2911,of death The,0
2912,death The improper,0
2913,The improper argument,0
2914,improper argument included,1
2915,argument included references,1
2916,included references to,1
2917,references to George,0
2918,to George Orwellâs,0
2919,George Orwellâs dystopian,0
2920,Orwellâs dystopian novel,0
2921,dystopian novel and,1
2922,novel and Oscar,0
2923,Oscar Wildeâs book,0
2924,Wildeâs book The,0
2925,book The Picture,0
2926,RMSolitayre this is,0
2927,this is basically,1
2928,is basically The,0
2929,basically The Picture,0
2930,Gray but Pauline,0
2931,but Pauline is,0
2932,Pauline is out,0
2933,is out partying,1
2934,out partying and,1
2935,partying and drinking,1
2936,and drinking and,1
2937,drinking and fucking,1
2938,and fucking ladies,0
2939,fucking ladies and,0
2940,ladies and Donkey,0
2941,and Donkey Kongs,0
2942,Donkey Kongs in,0
2943,Kongs in the,0
2944,the attic under,1
2945,attic under a,1
2946,under a sheet,0
2947,munfess The Picture,0
2948,Oscar Wilde Those,0
2949,Wilde Those two,0
2950,Those two are,0
2951,two are definitely,1
2952,are definitely the,1
2953,definitely the toptier,0
2954,the toptier when,0
2955,toptier when it,0
2956,when it comes,1
2957,it comes to,1
2958,comes to making,1
2959,to making my,1
2960,making my mien,1
2961,my mien softly,1
2962,mien softly melts,1
2963,softly melts into,1
2964,melts into the,1
2965,into the reminiscent,1
2966,the reminiscent of,1
2967,reminiscent of an,1
2968,of an old,1
2969,an old love,1
2970,old love story,0
2971,love story the,0
2972,story the vintage,0
2973,the vintage rendezvous,1
2974,vintage rendezvous that,1
2975,rendezvous that once,1
2976,that once was,1
2977,once was happening,1
2978,was happening in,1
2979,happening in a,1
2980,in a certain,1
2981,a certain place,0
2982,certain place â,0
2983,Oscar Wilde httpstcoObjThHdb,0
2984,dorian gray taught,1
2985,gray taught me,1
2986,taught me that,1
2987,me that having,1
2988,that having a,1
2989,having a black,1
2990,a black an,1
2991,black an white,1
2992,an white film,1
2993,white film show,1
2994,film show a,1
2995,show a few,1
2996,a few well,1
2997,few well timed,1
2998,well timed moments,1
2999,timed moments of,1
3000,moments of color,1
3001,of color makes,1
3002,color makes a,1
3003,makes a more,1
3004,a more effective,1
3005,more effective jumpscare,1
3006,effective jumpscare than,1
3007,jumpscare than of,1
3008,than of contemporary,1
3009,of contemporary horror,1
3010,contemporary horror movies,0
3011,leafmnt not sure,1
3012,not sure if,1
3013,sure if u,1
3014,if u are,1
3015,u are into,1
3016,are into classics,1
3017,into classics but,1
3018,classics but recently,1
3019,but recently i,1
3020,recently i read,1
3021,i read The,0
3022,Gray and itâs,0
3023,and itâs phenomenal,0
3024,itâs phenomenal for,0
3025,phenomenal for me,1
3026,for me at,1
3027,me at least,0
3028,darkmacademia The Picture,0
3029,Dorian Gray original,0
3030,Gray original manuscript,0
3031,original manuscript hand,2
3032,manuscript hand written,2
3033,hand written by,2
3034,written by Oscar,0
3035,Oscar Wilde httpstcovhyXPxqVA,0
3036,catclawtheatre The Picture,0
3037,but its your,0
3038,its your car,0
3039,âœthere is a,0
3040,is a luxury,1
3041,a luxury in,1
3042,luxury in selfreproach,0
3043,in selfreproach when,0
3044,selfreproach when we,0
3045,when we blame,1
3046,we blame ourselves,1
3047,blame ourselves we,1
3048,ourselves we feel,1
3049,we feel that,1
3050,feel that no,1
3051,that no one,1
3052,no one else,1
3053,one else has,1
3054,else has a,1
3055,has a right,1
3056,a right to,1
3057,right to blame,1
3058,to blame us,0
3059,blame us it,0
3060,us it is,0
3061,it is the,2
3062,is the confession,0
3063,the confession not,0
3064,confession not the,0
3065,not the priest,0
3066,the priest that,0
3067,priest that gives,0
3068,that gives us,1
3069,gives us absolutionâ,0
3070,pls never let,0
3071,never let a,1
3072,let a man,1
3073,a man read,1
3074,man read The,0
3075,Dorian Gray he,0
3076,Gray he will,0
3077,he will read,1
3078,will read this,1
3079,read this and,2
3080,this and it,1
3081,and it will,1
3082,it will be,1
3083,will be Bad,0
3084,literarybase Picture of,0
3085,The Catcher in,0
3086,Catcher in the,0
3087,in the Rye,0
3088,goldenbordersz Iâm currently,0
3089,Iâm currently reading,0
3090,currently reading The,0
3091,Gray Iâm gon,0
3092,Iâm gon na,0
3093,na read Norwegian,0
3094,read Norwegian Wood,0
3095,Norwegian Wood next,0
3096,Wood next Besides,0
3097,next Besides those,0
3098,Besides those I,0
3099,those I can,0
3100,I can recommend,0
3101,can recommend the,1
3102,recommend the sky,1
3103,the sky is,1
3104,sky is everywhere,1
3105,is everywhere and,1
3106,everywhere and the,1
3107,and the gentlemanâs,0
3108,the gentlemanâs guide,0
3109,gentlemanâs guide to,0
3110,guide to Vice,0
3111,to Vice and,0
3112,Vice and virtue,0
3113,just got pride,0
3114,got pride and,1
3115,and prejudice and,1
3116,prejudice and the,1
3117,in a charity,1
3118,a charity shop,1
3119,charity shop for,1
3120,shop for Â,0
3121,for Â each,0
3122,Â each pos,0
3123,pause now that,0
3124,now that ive,1
3125,that ive reread,1
3126,ive reread the,1
3127,dorian gray im,1
3128,gray im changing,1
3129,im changing my,1
3130,changing my pinned,0
3131,One at the,0
3132,the end the,0
3133,end the picture,0
3134,Dorian Gray x,0
3135,Gray x Wide,0
3136,x Wide a,0
3137,Wide a classic,0
3138,a classic philosophical,1
3139,classic philosophical talefable,0
3140,philosophical talefable About,0
3141,talefable About vanity,0
3142,About vanity and,0
3143,vanity and selfimduldgenceâïâïâïfor,0
3144,and selfimduldgenceâïâïâïfor the,0
3145,selfimduldgenceâïâïâïfor the curious,0
3146,the curious mindâïâïRead,0
3147,curious mindâïâïRead and,0
3148,mindâïâïRead and discover,0
3149,and discover the,1
3150,discover the power,1
3151,the power of,1
3152,power of fictionðŸŒðŸŒ,0
3153,WorkersPartyGB One of,0
3154,One of them,0
3155,of them is,1
3156,them is starting,1
3157,is starting to,1
3158,starting to look,1
3159,to look like,1
3160,look like the,1
3161,in the stick,1
3162,the stick from,1
3163,stick from Dorian,0
3164,from Dorian Gray,0
3165,start reading the,1
3166,gray the cover,1
3167,the cover is,1
3168,cover is so,1
3169,is so pretty,1
3170,so pretty hehe,1
3171,pretty hehe i,1
3172,hehe i also,1
3173,i also wanted,1
3174,also wanted to,1
3175,wanted to show,1
3176,to show off,1
3177,show off the,1
3178,off the bookmark,1
3179,the bookmark i,1
3180,bookmark i got,1
3181,i got given,1
3182,got given for,1
3183,given for free,1
3184,for free when,1
3185,free when i,1
3186,when i went,1
3187,i went to,1
3188,went to a,1
3189,to a gay,1
3190,a gay bookstore,1
3191,gay bookstore httpstcoJGxFAdUz,0
3192,Oscar Wilde httpstcoWrMvOpI,0
3193,theiaisos each time,0
3194,that one loves,0
3195,is the only,1
3196,the only time,1
3197,one has ever,1
3198,has ever loved,0
3199,lessthan i didnt,0
3200,i didnt finish,0
3201,didnt finish the,0
3202,Dorian gray yet,0
3203,gray yet maybe,0
3204,yet maybe that,0
3205,maybe that ðŸ,0
3206,My love of,0
3207,love of classics,1
3208,of classics continued,1
3209,classics continued and,1
3210,continued and I,0
3211,and I picked,0
3212,I picked up,0
3213,picked up the,2
3214,up the picture,2
3215,Dorian Gray next,0
3216,The genre isnt,0
3217,genre isnt really,0
3218,isnt really my,0
3219,really my type,0
3220,my type but,0
3221,type but I,0
3222,but I really,0
3223,I really admired,0
3224,really admired Oscar,0
3225,admired Oscar Wildes,0
3226,Oscar Wildes exquisite,0
3227,Wildes exquisite writing,0
3228,exquisite writing style,0
3229,Ps I read,0
3230,I read this,0
3231,this and Emma,0
3232,and Emma online,0
3233,Emma online for,0
3234,online for free,1
3235,for free on,1
3236,free on internet,1
3237,on internet archives,0
3238,Dorian Gray Chiltern,0
3239,Gray Chiltern Classic,0
3240,Chiltern Classic by,0
3241,Classic by Oscar,0
3242,Last access user,0
3243,Last server checked,0
3244,server checked Minutes,0
3245,checked Minutes ago,0
3246,Oscar Wilde PDF,0
3247,Wilde PDF EBOOK,0
3248,PDF EBOOK EPUB,0
3249,EBOOK EPUB MOBI,0
3250,EPUB MOBI Kindle,0
3251,by Oscar Wild,0
3252,Oscar Wild httpstcogaqPvSbC,0
3253,koshasavla The picture,0
3254,gregstevens I immediately,0
3255,I immediately thought,0
3256,immediately thought âœThe,0
3257,thought âœThe Picture,0
3258,Dorian Grayâ but,0
3259,Grayâ but yes,0
3260,but yes all,0
3261,yes all of,0
3262,all of them,0
3263,Starting the Picture,0
3264,Dorian Grayâ lets,0
3265,Grayâ lets see,0
3266,lets see if,1
3267,see if its,1
3268,if its giving,1
3269,its giving httpstcorDcSvWKqU,0
3270,ClassicMovieHub As Lord,0
3271,As Lord Henry,0
3272,Henry Wotton in,0
3273,Wotton in The,0
3274,Dorian Gray httpstcoYnUnjvI,0
3275,gothficbot When one,0
3276,When one is,0
3277,one is in,4
3278,is in love,0
3279,in love one,0
3280,love one always,0
3281,one always begins,4
3282,always begins by,4
3283,begins by deceiving,4
3284,by deceiving ones,0
3285,deceiving ones self,0
3286,ones self and,0
3287,self and one,0
3288,and one always,4
3289,one always ends,4
3290,always ends by,4
3291,ends by deceiving,4
3292,by deceiving others,0
3293,deceiving others That,0
3294,others That is,0
3295,That is what,0
3296,is what theâ,0
3297,robotdylan My son,0
3298,My son wants,0
3299,son wants to,1
3300,wants to read,1
3301,Dorian Gray That,0
3302,Gray That is,0
3303,That is so,0
3304,is so cool,0
3305,artinstitutechi Only color,0
3306,Only color shot,0
3307,color shot in,1
3308,shot in an,1
3309,in an otherwise,1
3310,an otherwise BW,0
3311,otherwise BW movie,0
3312,BW movie The,0
3313,movie The Picture,0
3314,thxrbruce itâs amazing,0
3315,itâs amazing if,0
3316,amazing if you,0
3317,if you enjoyed,1
3318,you enjoyed frankenstein,1
3319,enjoyed frankenstein youâll,0
3320,frankenstein youâll love,0
3321,youâll love the,0
3322,love the picture,1
3323,gray i read,0
3324,i read frankie,1
3325,read frankie first,1
3326,frankie first and,1
3327,first and then,1
3328,and then dorian,0
3329,senoritaevans yeah frankenstein,1
3330,yeah frankenstein took,1
3331,frankenstein took me,1
3332,took me a,1
3333,me a bit,1
3334,a bit to,1
3335,bit to get,1
3336,to get into,1
3337,get into lol,0
3338,into lol i,0
3339,lol i own,0
3340,i own a,1
3341,own a copy,1
3342,a copy of,1
3343,gray but i,1
3344,but i havenât,0
3345,i havenât gotten,0
3346,havenât gotten around,0
3347,gotten around to,1
3348,around to reading,1
3349,to reading it,0
3350,reading it im,0
3351,it im planning,0
3352,im planning on,1
3353,planning on it,1
3354,on it though,0
3355,it though ive,0
3356,though ive heard,0
3357,ive heard good,1
3358,heard good things,0
3359,thxrbruce ive only,1
3360,ive only read,1
3361,only read frankenstein,1
3362,read frankenstein out,1
3363,frankenstein out of,1
3364,out of all,1
3365,of all of,1
3366,of them i,0
3367,them i somewhat,0
3368,i somewhat enjoyed,1
3369,somewhat enjoyed it,0
3370,enjoyed it itâs,0
3371,it itâs different,0
3372,itâs different than,0
3373,different than what,1
3374,than what im,1
3375,what im used,1
3376,im used to,1
3377,used to but,1
3378,to but i,1
3379,but i enjoyed,1
3380,i enjoyed the,1
3381,enjoyed the gothic,1
3382,the gothic vibe,0
3383,gothic vibe the,0
3384,vibe the picture,0
3385,gray is another,1
3386,is another personal,1
3387,another personal fave,0
3388,âœThere is only,0
3389,being talked aboutâ,0
3390,I admit that,0
3391,admit that my,1
3392,that my knowledge,1
3393,my knowledge of,1
3394,knowledge of this,1
3395,of this topic,1
3396,this topic is,1
3397,topic is actually,1
3398,is actually quite,1
3399,actually quite shallow,0
3400,quite shallow But,0
3401,shallow But well,0
3402,But well the,0
3403,well the topic,0
3404,the topic of,1
3405,topic of gender,1
3406,of gender and,1
3407,gender and identity,1
3408,and identity is,1
3409,identity is actually,1
3410,is actually not,1
3411,actually not a,1
3412,not a new,1
3413,a new thing,0
3414,new thing We,0
3415,thing We can,0
3416,We can find,0
3417,can find this,1
3418,find this topic,1
3419,this topic in,1
3420,topic in classic,1
3421,in classic works,1
3422,classic works like,1
3423,works like Wildeâs,0
3424,like Wildeâs The,0
3425,Wildeâs The Picture,0
3426,Dorian Gray httpstcoERLFqNO,0
3427,Im watching the,0
3428,watching the picture,1
3429,and the movie,1
3430,the movie is,1
3431,movie is in,1
3432,is in black,1
3433,in black and,1
3434,black and white,1
3435,and white but,1
3436,white but when,1
3437,but when they,1
3438,when they show,1
3439,they show the,1
3440,show the painting,1
3441,the painting its,0
3442,painting its in,0
3443,its in color,0
3444,in color holy,0
3445,color holy shit,0
3446,Oscar Wilde httpstcoblczSVhmq,0
3447,httpssapnap we are,1
3448,we are the,1
3449,are the ants,1
3450,the ants by,1
3451,ants by shaun,1
3452,by shaun david,1
3453,shaun david hutchinson,0
3454,david hutchinson and,0
3455,hutchinson and perfect,0
3456,and perfect on,1
3457,perfect on paper,0
3458,on paper the,0
3459,paper the wicker,0
3460,the wicker king,0
3461,wicker king challenger,0
3462,king challenger deep,0
3463,challenger deep if,0
3464,deep if we,0
3465,were villains the,0
3466,villains the binding,0
3467,the binding you,0
3468,binding you should,0
3469,you should see,1
3470,should see me,1
3471,see me in,1
3472,me in a,1
3473,in a crown,0
3474,a crown a,0
3475,crown a separate,0
3476,a separate peace,0
3477,separate peace and,0
3478,peace and the,0
3479,jstuuud u know,1
3480,u know i,1
3481,know i get,1
3482,i get why,1
3483,get why the,1
3484,why the picture,1
3485,gray is a,1
3486,is a lot,1
3487,a lot of,3
3488,lot of peopleâs,0
3489,of peopleâs fave,0
3490,peopleâs fave but,0
3491,fave but i,1
3492,but i have,1
3493,i have to,2
3494,have to i,1
3495,to i looooved,1
3496,i looooved the,1
3497,looooved the importance,1
3498,of being earnest,1
3499,being earnest more,1
3500,earnest more but,1
3501,more but canât,0
3502,but canât go,0
3503,canât go wrong,0
3504,go wrong with,1
3505,wrong with either,0
3506,This is like,0
3507,is like the,3
3508,like the Picture,0
3509,Dorian Gray right,0
3510,Gray right TNG,0
3511,right TNG ManOfThePeople,0
3512,TNG ManOfThePeople allstartrek,0
3513,Is the one,0
3514,the one on,1
3515,one on the,1
3516,on the right,1
3517,the right The,0
3518,right The Picture,0
3519,Dorian Gray httpstcoUZzwuOG,0
3520,books writing authors,0
3521,writing authors Writer,0
3522,insaneppltweets Did this,0
3523,Did this same,0
3524,this same thing,1
3525,same thing with,1
3526,thing with a,1
3527,with a pdf,1
3528,a pdf of,1
3529,pdf of the,1
3530,of the uncensored,1
3531,the uncensored version,1
3532,uncensored version of,1
3533,version of the,2
3534,dorian gray bc,2
3535,gray bc I,0
3536,bc I didnt,0
3537,I didnt want,0
3538,didnt want to,1
3539,want to sign,1
3540,to sign up,1
3541,sign up for,1
3542,up for a,1
3543,for a subscription,1
3544,a subscription for,1
3545,subscription for one,1
3546,for one pdf,0
3547,jane eyre ist,0
3548,eyre ist auch,1
3549,ist auch so,1
3550,auch so gut,1
3551,so gut the,1
3552,gut the picture,1
3553,dorian gray crime,0
3554,gray crime and,0
3555,crime and punishment,0
3556,and punishment the,0
3557,punishment the secret,0
3558,secret history ever,0
3559,history ever modern,0
3560,ever modern classic,0
3561,modern classic und,0
3562,classic und little,0
3563,und little women,1
3564,little women alles,1
3565,women alles toll,0
3566,alles toll falls,0
3567,toll falls du,0
3568,falls du die,1
3569,du die noch,1
3570,die noch nicht,1
3571,noch nicht gelesen,1
3572,nicht gelesen hast,0
3573,DaxGigandet Do you,0
3574,Do you have,0
3575,you have a,1
3576,have a Dorian,0
3577,a Dorian Gray,0
3578,Dorian Gray type,0
3579,Gray type picture,0
3580,type picture in,1
3581,picture in your,1
3582,in your attic,0
3583,your attic Because,0
3584,attic Because I,0
3585,Because I swear,0
3586,I swear in,0
3587,swear in the,1
3588,in the last,1
3589,the last couple,1
3590,last couple of,1
3591,couple of years,1
3592,of years youve,0
3593,years youve started,0
3594,youve started to,0
3595,started to look,1
3596,to look younger,1
3597,look younger and,1
3598,younger and younger,0
3599,and younger ðŸ,0
3600,DanielWhiteson There is,0
3601,âœyou will always,0
3602,of me i,0
3603,me i represent,0
3604,i represent to,12
3605,to commitâ â,0
3606,commitâ â the,0
3607,When I buy,0
3608,I buy my,0
3609,buy my mansion,0
3610,Iâll invite the,0
3611,invite the world,1
3612,the world to,1
3613,world to stay,0
3614,So everyone can,0
3615,everyone can see,0
3616,A picture of,0
3617,EdanClay The Picture,0
3618,Finished reading Harry,0
3619,reading Harry Potter,0
3620,Harry Potter and,0
3621,Potter and the,0
3622,and the Philosopherâs,0
3623,the Philosopherâs Stone,0
3624,Philosopherâs Stone and,0
3625,Stone and Even,0
3626,and Even though,0
3627,Even though there,0
3628,though there is,1
3629,there is only,7
3630,is only pages,0
3631,only pages I,0
3632,pages I actually,0
3633,I actually have,0
3634,actually have been,1
3635,have been motivated,1
3636,been motivated to,1
3637,motivated to finish,1
3638,to finish it,1
3639,finish it in,1
3640,it in days,1
3641,in days so,1
3642,days so Iâm,0
3643,so Iâm proud,0
3644,Iâm proud of,0
3645,proud of myself,0
3646,of myself Hope,0
3647,myself Hope the,0
3648,Hope the reading,0
3649,the reading motivation,1
3650,reading motivation lingers,1
3651,motivation lingers and,1
3652,lingers and up,1
3653,and up next,1
3654,up next is,1
3655,next is The,0
3656,silavm wuthering heights,0
3657,wuthering heights absolut,0
3658,heights absolut fav,0
3659,absolut fav the,0
3660,fav the picture,0
3661,dorian gray a,0
3662,gray a moveable,0
3663,a moveable feast,0
3664,moveable feast norwegian,0
3665,feast norwegian wood,0
3666,norwegian wood amp,0
3667,wood amp alles,0
3668,amp alles an,0
