,words,repeated
2891,be Bad,0
2892,literarybase Picture,0
2893,The Catcher,0
2894,Catcher in,0
2895,the Rye,0
2896,goldenbordersz Iâm,0
2897,Iâm currently,0
2898,Iâm gon,0
2899,read Norwegian,0
2900,Norwegian Wood,0
2901,Wood next,0
2902,next Besides,0
2903,Besides those,0
2904,those I,0
2905,can recommend,1
2906,recommend the,3
2907,the sky,1
2908,sky is,1
2909,is everywhere,1
2910,everywhere and,1
2911,the gentlemanâs,0
2912,gentlemanâs guide,0
2913,guide to,1
2914,to Vice,0
2915,Vice and,0
2916,and virtue,0
2917,just got,0
2918,got pride,1
2919,prejudice and,1
2920,a charity,1
2921,charity shop,1
2922,shop for,1
2923,for Â,0
2924,Â each,0
2925,each pos,0
2926,pause now,0
2927,that ive,1
2928,ive reread,1
2929,gray im,1
2930,im changing,1
2931,changing my,1
2932,my pinned,0
2933,One at,0
2934,end the,0
2935,Gray x,0
2936,x Wide,0
2937,Wide a,0
2938,classic philosophical,1
2939,philosophical talefable,0
2940,talefable About,0
2941,About vanity,0
2942,vanity and,1
2943,and selfimduldgenceâïâïâïfor,0
2944,selfimduldgenceâïâïâïfor the,0
2945,the curious,1
2946,curious mindâïâïRead,0
2947,mindâïâïRead and,0
2948,and discover,1
2949,the power,1
2950,power of,1
2951,of fictionðŸŒðŸŒ,0
2952,WorkersPartyGB One,0
2953,One of,0
2954,them is,1
2955,is starting,1
2956,starting to,1
2957,to look,2
2958,look like,2
2959,the stick,1
2960,stick from,1
2961,from Dorian,0
2962,the cover,2
2963,cover is,1
2964,so pretty,1
2965,pretty hehe,1
2966,hehe i,1
2967,i also,2
2968,also wanted,1
2969,to show,2
2970,show off,1
2971,off the,3
2972,the bookmark,1
2973,bookmark i,1
2974,got given,1
2975,given for,1
2976,for free,2
2977,free when,1
2978,when i,8
2979,i went,2
2980,went to,1
2981,gay bookstore,1
2982,bookstore httpstcoJGxFAdUz,0
2983,Wilde httpstcoWrMvOpI,0
2984,theiaisos each,0
2985,one loves,0
2986,only time,1
2987,has ever,1
2988,ever loved,0
2989,lessthan i,0
2990,i didnt,1
2991,didnt finish,0
2992,gray yet,0
2993,yet maybe,0
2994,maybe that,1
2995,that ðŸ,0
2996,My love,0
2997,love of,1
2998,of classics,1
2999,classics continued,1
3000,continued and,1
3001,I picked,0
3002,picked up,2
3003,up the,2
3004,Gray next,0
3005,The genre,0
3006,genre isnt,0
3007,isnt really,0
3008,really my,1
3009,my type,0
3010,type but,0
3011,really admired,1
3012,admired Oscar,0
3013,Wildes exquisite,0
3014,exquisite writing,1
3015,Ps I,0
3016,and Emma,0
3017,Emma online,0
3018,online for,1
3019,free on,1
3020,on internet,1
3021,internet archives,0
3022,Recommended httpstcoOkIxkro,0
3023,Gray Chiltern,0
3024,Classic by,0
3025,Last access,0
3026,access user,0
3027,Last server,0
3028,server checked,1
3029,checked Minutes,0
3030,Minutes ago,0
3031,Wilde PDF,0
3032,PDF EBOOK,0
3033,EBOOK EPUB,0
3034,EPUB MOBI,0
3035,MOBI Kindle,0
3036,Oscar Wild,0
3037,Wild httpstcogaqPvSbC,0
3038,koshasavla The,0
3039,gregstevens I,0
3040,I immediately,0
3041,immediately thought,1
3042,thought âœThe,0
3043,Grayâ but,0
3044,but yes,0
3045,yes all,0
3046,Starting the,0
3047,Grayâ lets,0
3048,lets see,1
3049,see if,1
3050,if its,1
3051,its giving,1
3052,giving httpstcorDcSvWKqU,0
3053,ClassicMovieHub As,0
3054,As Lord,0
3055,Wotton in,0
3056,Gray httpstcoYnUnjvI,0
3057,gothficbot When,0
3058,When one,0
3059,in love,1
3060,love one,0
3061,one always,8
3062,always begins,4
3063,begins by,4
3064,by deceiving,8
3065,deceiving ones,0
3066,ones self,0
3067,self and,0
3068,always ends,4
3069,ends by,4
3070,deceiving others,0
3071,others That,0
3072,That is,0
3073,is what,4
3074,what theâ,0
3075,robotdylan My,0
3076,My son,0
3077,son wants,1
3078,wants to,1
3079,Gray That,0
3080,so cool,0
3081,artinstitutechi Only,0
3082,Only color,0
3083,color shot,1
3084,shot in,1
3085,in an,1
3086,an otherwise,1
3087,otherwise BW,0
3088,BW movie,0
3089,movie The,0
3090,thxrbruce itâs,0
3091,itâs amazing,0
3092,amazing if,0
3093,you enjoyed,1
3094,enjoyed frankenstein,1
3095,frankenstein youâll,0
3096,youâll love,0
3097,love the,2
3098,read frankie,1
3099,frankie first,1
3100,first and,1
3101,then dorian,0
3102,senoritaevans yeah,1
3103,yeah frankenstein,1
3104,frankenstein took,1
3105,took me,1
3106,me a,1
3107,bit to,1
3108,get into,1
3109,into lol,0
3110,lol i,0
3111,i own,1
3112,own a,1
3113,a copy,1
3114,but i,9
3115,i havenât,0
3116,havenât gotten,0
3117,gotten around,1
3118,around to,1
3119,to reading,1
3120,it im,0
3121,im planning,1
3122,planning on,1
3123,on it,1
3124,it though,0
3125,though ive,0
3126,ive heard,1
3127,heard good,1
3128,good things,0
3129,thxrbruce ive,1
3130,ive only,1
3131,only read,1
3132,read frankenstein,1
3133,frankenstein out,1
3134,out of,1
3135,of all,2
3136,them i,0
3137,i somewhat,1
3138,somewhat enjoyed,1
3139,it itâs,0
3140,itâs different,0
3141,different than,1
3142,than what,1
3143,im used,1
3144,used to,1
3145,to but,1
3146,enjoyed the,1
3147,the gothic,1
3148,gothic vibe,0
3149,vibe the,0
3150,is another,1
3151,another personal,1
3152,personal fave,0
3153,âœThere is,0
3154,talked aboutâ,0
3155,I admit,0
3156,admit that,1
3157,that my,1
3158,my knowledge,1
3159,knowledge of,1
3160,this topic,2
3161,topic is,1
3162,is actually,2
3163,actually quite,1
3164,quite shallow,0
3165,shallow But,0
3166,But well,0
3167,well the,0
3168,the topic,1
3169,topic of,1
3170,of gender,1
3171,gender and,1
3172,and identity,1
3173,identity is,1
3174,actually not,1
3175,not a,1
3176,a new,2
3177,new thing,0
3178,thing We,0
3179,We can,0
3180,can find,1
3181,find this,1
3182,topic in,1
3183,in classic,1
3184,classic works,1
3185,works like,1
3186,like Wildeâs,0
3187,Wildeâs The,0
3188,Gray httpstcoERLFqNO,0
3189,Im watching,0
3190,watching the,1
3191,the movie,1
3192,movie is,1
3193,in black,1
3194,black and,1
3195,and white,1
3196,white but,1
3197,but when,1
3198,when they,1
3199,they show,1
3200,painting its,0
3201,its in,0
3202,in color,0
3203,color holy,0
3204,holy shit,0
3205,Wilde httpstcoblczSVhmq,0
3206,httpssapnap we,1
3207,the ants,1
3208,ants by,1
3209,by shaun,1
3210,shaun david,1
3211,david hutchinson,0
3212,hutchinson and,0
3213,and perfect,1
3214,perfect on,1
3215,on paper,0
3216,paper the,0
3217,the wicker,1
3218,wicker king,0
3219,king challenger,0
3220,challenger deep,0
3221,deep if,0
3222,villains the,0
3223,the binding,0
3224,binding you,0
3225,you should,1
3226,should see,1
3227,see me,1
3228,me in,1
3229,a crown,0
3230,crown a,0
3231,a separate,1
3232,separate peace,0
3233,peace and,0
3234,jstuuud u,1
3235,u know,1
3236,know i,1
3237,i get,2
3238,get why,1
3239,why the,1
3240,lot of,3
3241,of peopleâs,0
3242,peopleâs fave,0
3243,fave but,1
3244,to i,2
3245,i looooved,1
3246,looooved the,1
3247,being earnest,1
3248,earnest more,1
3249,but canât,0
3250,canât go,0
3251,go wrong,1
3252,wrong with,1
3253,with either,0
3254,Gray right,0
3255,right TNG,0
3256,TNG ManOfThePeople,0
3257,ManOfThePeople allstartrek,0
3258,Is the,0
3259,one on,1
3260,the right,1
3261,right The,0
3262,Gray httpstcoUZzwuOG,0
3263,writing authors,0
3264,authors Writer,0
3265,insaneppltweets Did,0
3266,Did this,0
3267,this same,1
3268,same thing,1
3269,thing with,1
3270,with a,1
3271,a pdf,1
3272,pdf of,1
3273,uncensored version,1
3274,gray bc,2
3275,bc I,0
3276,I didnt,0
3277,didnt want,1
3278,to sign,1
3279,sign up,1
3280,for a,2
3281,a subscription,1
3282,subscription for,1
3283,for one,1
3284,one pdf,0
3285,xosaandii HHAHAHAH,0
3286,jane eyre,1
3287,eyre ist,1
3288,ist auch,1
3289,auch so,1
3290,so gut,1
3291,gut the,1
3292,gray crime,0
3293,crime and,2
3294,and punishment,0
3295,punishment the,0
3296,history ever,0
3297,ever modern,0
3298,modern classic,0
3299,classic und,0
3300,und little,1
3301,little women,1
3302,women alles,1
3303,alles toll,0
3304,toll falls,0
3305,falls du,1
3306,du die,1
3307,die noch,1
3308,noch nicht,1
3309,nicht gelesen,1
3310,gelesen hast,0
3311,DaxGigandet Do,0
3312,Do you,0
3313,you have,3
3314,have a,1
3315,a Dorian,0
3316,Gray type,0
3317,type picture,1
3318,in your,1
3319,your attic,0
3320,attic Because,0
3321,Because I,0
3322,I swear,0
3323,swear in,1
3324,the last,2
3325,last couple,1
3326,of years,1
3327,years youve,0
3328,youve started,0
3329,started to,1
3330,look younger,1
3331,younger and,1
3332,and younger,0
3333,younger ðŸ,0
3334,DanielWhiteson There,0
3335,âœyou will,0
3336,me i,0
3337,i represent,12
3338,commitâ â,0
3339,I buy,0
3340,buy my,1
3341,my mansion,0
3342,Iâll invite,0
3343,invite the,1
3344,world to,1
3345,to stay,0
3346,So everyone,0
3347,everyone can,1
3348,A picture,0
3349,EdanClay The,0
3350,Finished reading,0
3351,reading Harry,0
3352,Harry Potter,0
3353,Potter and,0
3354,the Philosopherâs,0
3355,Philosopherâs Stone,0
3356,Stone and,0
3357,and Even,0
3358,Even though,0
3359,though there,1
3360,there is,7
3361,only pages,0
3362,pages I,0
3363,I actually,0
3364,actually have,1
3365,have been,1
3366,been motivated,1
3367,motivated to,1
3368,finish it,1
3369,in days,1
3370,days so,1
3371,so Iâm,0
3372,Iâm proud,0
3373,proud of,1
3374,of myself,0
3375,myself Hope,0
3376,Hope the,0
3377,the reading,1
3378,reading motivation,1
3379,motivation lingers,1
3380,lingers and,1
3381,and up,1
3382,up next,1
3383,next is,1
3384,silavm wuthering,0
3385,heights absolut,0
3386,absolut fav,0
3387,fav the,1
3388,gray a,0
3389,a moveable,1
3390,moveable feast,0
3391,feast norwegian,0
3392,norwegian wood,2
3393,wood amp,0
3394,amp alles,0
3395,alles an,1
3396,an shakespeare,1
3397,shakespeare und,1
3398,und jane,1
3399,jane austen,1
3400,austen englische,1
3401,englische literatur,0
3402,blazEWvsted The,0
3403,Whatâs a,0
3404,book everyone,1
3405,everyone âœreadâ,0
3406,âœreadâ in,0
3407,in school,1
3408,school that,1
3409,that you,1
3410,you didnât,0
3411,didnât but,0
3412,but still,1
3413,still reference,1
3414,reference often,0
3415,often Iâll,0
3416,Iâll start,0
3417,start The,0
3418,drbeard Oscar,0
3419,Gray best,0
3420,best book,0
3421,book cover,2
3422,cover ever,0
3423,ever httpstcolxoQYz,0
3424,Read Oscar,0
3425,Wilde as,0
3426,a junior,1
3427,junior in,1
3428,in high,1
3429,high school,0
3430,school canât,0
3431,canât really,0
3432,really move,1
3433,move how,1
3434,how much,1
3435,much the,1
3436,the Conceptual,0
3437,Conceptual introduction,0
3438,introduction to,1
3439,Gray stayed,0
3440,stayed with,1
3441,me and,1
3442,and my,2
3443,my memory,0
3444,memory Also,0
3445,Also we,0
3446,we have,1
3447,same birthday,0
3448,birthday I,0
3449,I canât,0
3450,canât get,0
3451,get much,1
3452,much more,1
3453,more effetetowardqueermale,0
3454,effetetowardqueermale in,0
3455,in my,2
3456,my thoughts,1
3457,thoughts amp,0
3458,amp mannerisms,0
3459,mannerisms httpstcoFRrrQnIt,0
3460,âœWhen one,0
3461,what the,4
3462,calls a,2
3463,a romanceâ,0
3464,deadacademics âœYou,0
3465,âœYou will,0
3466,Wilde Theâ,0
3467,fraveris The,0
3468,Wilde httpstcoAbjCmUBB,0
3469,Evelyns Blog,0
3470,Blog for,0
3471,for July,0
3472,July THE,0
3473,GRAY a,0
3474,a conversation,0
3475,conversation httpstcoYffIiAI,0
3476,but itâs,0
3477,itâs just,0
3478,just with,1
3479,with each,1
3480,each new,1
3481,new infographic,1
3482,infographic they,1
3483,they share,1
3484,share on,1
3485,on ig,1
3486,ig slowly,1
3487,slowly becomes,1
3488,becomes crowded,1
3489,crowded by,1
3490,by a,1
3491,new racist,1
3492,racist thing,1
3493,thing they,1
3494,they said,1
3495,said in,1
3496,the past,1
3497,past each,1
3498,Iâve Always,0
3499,Always Suspected,0
3500,Suspected âœThe,0
3501,Grayâ Was,0
3502,Was Based,0
3503,Based on,0
3504,on My,0
3505,My Life,0
3506,Life Now,0
3507,I Know,0
3508,Know It,0
3509,It Was,0
3510,pheresome How,0
3511,How to,0
3512,to Win,0
3513,Win Friends,0
3514,Friends amp,0
3515,amp Influence,0
3516,Influence People,0
3517,People The,0
3518,Gray after,0
3519,the key,1
3520,key properties,1
3521,properties of,1
3522,Dorian scale,0
3523,scale is,1
3524,is itâs,0
3525,itâs symmetrical,0
3526,symmetrical nature,0
3527,nature This,0
3528,This balance,0
3529,balance seems,1
3530,to mirror,1
3531,mirror the,1
3532,the darklight,0
3533,darklight balance,0
3534,balance of,1
3535,and person,1
3536,person in,1
3537,in Wildeâs,0
3538,Wildeâs Dorian,0
3539,Gray offering,0
3540,offering a,1
3541,a strong,1
3542,strong reason,1
3543,reason why,1
3544,why Wilde,0
3545,Wilde changed,0
3546,changed the,1
3547,the initial,1
3548,initial title,1
3549,title Phrygian,0
3550,Phrygian gray,0
3551,gray In,0
3552,In this,0
3553,this essay,1
3554,essay I,0
3555,ThereseTaylor Gray,0
3556,Gray was,0
3557,a creature,4
3558,creature of,4
3559,of polished,0
3560,polished reserve,0
3561,reserve There,0
3562,There are,0
3563,are many,4
3564,many references,4
3565,references in,4
3566,in memoirs,4
3567,memoirs of,4
3568,the period,4
3569,period to,4
3570,to his,4
3571,his masklike,0
3572,masklike counteâ,0
3573,dimmiebuccs The,0
3574,republishing the,0
3575,and making,1
3576,making the,1
3577,cover look,1
3578,a bestselling,0
3579,bestselling toxic,0
3580,toxic selfhelp,0
3581,selfhelp book,0
3582,book and,2
3583,and calling,1
3584,calling it,1
3585,it Be,0
3586,Be Gay,0
3587,Gay Do,0
3588,Do Crime,0
3589,pixiestrid The,0
3590,dorian grayâ,0
3591,grayâ is,0
3592,is such,1
3593,such a,1
3594,a good,2
3595,good book,1
3596,book wtf,0
3597,other stuff,0
3598,stuff i,1
3599,i like,7
3600,classic films,1
3601,films like,0
3602,like s,0
3603,sos taylor,0
3604,taylor swift,0
3605,swift idkhow,0
3606,idkhow mÃneskin,0
3607,mÃneskin hadestown,0
3608,hadestown the,1
3609,the musical,0
3610,so uh,0
3611,uh mutuals,0
3612,mutuals come,0
3613,come find,1
3614,find me,0
3615,AndyHessick Ah,0
3616,Ah the,0
3617,the âœPicture,0
3618,âœPicture of,0
3619,Grayâ power,0
3620,HellsKitt I,0
3621,have like,1
3622,like books,1
3623,books at,1
3624,at home,1
3625,home that,1
3626,should read,1
3627,read I,0
3628,think I,0
3629,I want,0
3630,read something,1
3631,something in,1
3632,in English,0
3633,English so,0
3634,so probably,1
3635,probably one,1
3636,the classics,1
3637,classics I,0
3638,have maybe,0
3639,maybe the,0
3640,srgntsnat the,1
3641,gray D,0
3642,The Shadow,0
3643,Shadow of,0
3644,the Wind,0
3645,The Bookseller,0
3646,Bookseller of,0
3647,of Kabul,0
3648,The Hunger,0
3649,Hunger Games,0
3650,Thereâs more,0
3651,more lmaoo,0
3652,lmaoo httpstcoJwqmXRshUw,0
3653,âœI knew,0
3654,knew nothing,1
3655,but shadows,1
3656,shadows and,1
3657,thought them,1
3658,them to,1
3659,be realâ,0
3660,Gray httpstcozXDsCSqA,0
3661,Gray again,0
3662,corrupted decrepit,0
3663,decrepit Dorian,0
3664,Dorian painted,0
3665,painted by,1
3666,by Ivan,0
3667,Ivan Albright,0
3668,Albright hangs,0
3669,hangs in,1
3670,the Art,0
3671,Art Institute,0
3672,Institute Chicago,0
3673,artinstitutechi httpstcozBkAaiUBW,0
3674,secundino The,0
3675,NathanMohri Atomic,0
3676,Atomic habits,0
3677,Thinking fast,0
3678,fast and,2
3679,and slow,2
3680,ladyoforien âœLive,0
3681,âœLive Live,0
3682,Live the,0
3683,the wonderful,28
3684,wonderful life,28
3685,life that,28
3686,in you,0
3687,you Let,0
3688,Let nothing,0
3689,nothing be,28
3690,be lost,28
3691,lost upon,28
3692,upon you,0
3693,you Be,0
3694,Be always,0
3695,always searching,28
3696,searching for,28
3697,for new,28
3698,new sensations,0
3699,sensations Be,0
3700,Be afâ,0
3701,NMamatas Madame,0
3702,Madame Bovary,0
3703,Bovary Flaubert,0
3704,Flaubert The,0
3705,DeeringRachel âœI,0
3706,âœI have,0
3707,have one,26
3708,one aimâthe,0
3709,aimâthe grotesque,0
3710,grotesque If,0
3711,If I,0
3712,am not,26
3713,not grotesque,0
3714,grotesque I,0
3715,am nothing,0
3716,Aubrey Beardsley,0
3717,Beardsley Art,0
3718,Art editor,0
3719,editor also,26
3720,also of,26
3721,The Yellow,0
3722,Yellow Bâ,0
3723,Knowledge would,0
3724,be fatal,0
3725,fatal It,0
3726,the uncertainty,1
3727,uncertainty that,1
3728,that charms,1
3729,charms one,0
3730,one A,0
3731,A mist,0
3732,mist makes,1
3733,makes things,1
3734,things wonderful,0
3735,HStylesPeru The,0
3736,gray PremiosMTVMIAW,0
3737,PremiosMTVMIAW MTVLAGLOBALGOLDEN,0
3738,MTVLAGLOBALGOLDEN MTVLACRUSHHARRY,0
3739,saturnmuses ARE,0
3740,ARE YOU,0
3741,YOU READINF,0
3742,READINF THE,0
3743,xoxoItsNotDan âœFin,0
3744,âœFin de,0
3745,de siÃªcleâ,0
3746,siÃªcleâ murmured,0
3747,murmured Lord,0
3748,âœFin du,0
3749,du globeâ,0
3750,globeâ answered,0
3751,answered his,6
3752,his hostess,0
3753,Gray Oscaâ,0
3754,goodreads The,0
3755,i kinda,0
3756,kinda wan,0
3757,dorian grayââ,0
3758,knowyourdevil âœIt,0
3759,âœIt is,0
3760,the stupid,1
3761,stupid and,1
3762,ugly who,1
3763,who have,1
3764,this worldâ,0
3765,worldâ Oscar,0
3766,favorite pastime,1
3767,pastime is,1
3768,is reading,1
3769,reading summaries,1
3770,summaries to,1
3771,to books,1
3772,and movies,1
3773,movies and,1
3774,i always,1
3775,always ALWAYS,0
3776,ALWAYS have,0
3777,to reread,1
3778,the summary,1
3779,summary to,1
3780,im like,1
3781,like wow,1
3782,wow this,1
3783,the moment,1
3784,moment i,1
3785,i tried,1
3786,tried to,1
3787,to actually,1
3788,actually read,1
3789,it i,1
3790,i was,6
3791,was like,1
3792,like ðŸðŸðŸ,0
3793,âœNothing can,0
3794,can cure,22
3795,cure the,22
3796,the soul,11
3797,soul but,11
3798,the senses,11
3799,senses just,0
3800,just as,11
3801,as nothing,11
3802,nothing can,11
3803,senses but,11
3804,the soulâ,0
3805,What is,0
3806,is healing,1
3807,healing your,1
3808,soul or,1
3809,or senses,1
3810,senses lately,0
3811,lately httpstcoyPkBIPn,0
3812,sarahjmarchese hey,0
3813,hey Iâd,0
3814,Iâd love,0
3815,love to,1
3816,to hear,1
3817,hear more,1
3818,more about,1
3819,about your,1
3820,your wip,1
3821,wip âºï,0
3822,âºï Iâm,0
3823,currently working,1
3824,a retelling,1
3825,retelling of,1
3826,MAMelby Similarly,0
3827,Similarly as,0
3828,as an,2
3829,an editor,1
3830,editor who,1
3831,who reads,1
3832,reads for,1
3833,a living,0
3834,living it,0
3835,it takes,1
3836,takes a,1
3837,of effort,1
3838,effort amp,0
3839,amp ENERGY,0
3840,ENERGY to,0
3841,to just,1
3842,just sit,1
3843,sit down,1
3844,down and,1
3845,and read,0
3846,read Then,0
3847,Then I,0
3848,to take,1
3849,take extreme,1
3850,extreme effort,1
3851,effort to,1
3852,to shut,1
3853,shut off,1
3854,the editor,1
3855,editor part,1
3856,brain This,0
3857,is why,1
3858,why I,0
3859,still havent,0
3860,havent finished,0
3861,finished The,0
3862,Gray its,0
3863,its been,0
3864,been years,1
3865,years of,1
3866,of trying,0
3867,psonfanblog Dracula,0
3868,Dracula Frankenstein,0
3869,Frankenstein Dr,0
3870,Dr Jekyll,0
3871,Jekyll and,0
3872,and Mr,0
3873,Mr Hyde,0
3874,Hyde The,0
3875,Gray Peter,0
3876,Peter Pan,0
3877,Pan Alice,0
3878,Alice in,0
3879,in Wonderland,0
3880,Wonderland Tom,0
3881,Tom Sawyer,0
3882,Sawyer Huckleberry,0
3883,Huckleberry Finn,0
3884,Finn A,0
3885,A Christmas,0
3886,Christmas Carol,0
3887,Carol ProdigalSon,0
3888,ProdigalSon SaveProdigalSon,0
3889,goodreads Oscar,0
3890,WolfgangReid The,0
3891,OwzyBrand Atomic,0
3892,Midnight prince,0
3893,Mini Book,0
3894,Book Review,0
3895,Review The,0
3896,by OscarÂWilde,0
3897,OscarÂWilde httpstcoqZzBsbHoY,0
3898,Leanne Dycks,0
3899,Dycks blog,0
3900,blog Book,0
3901,Wilde horror,0
3902,horror explores,0
3903,explores what,1
3904,what can,1
3905,can happen,1
3906,happen to,1
3907,a mans,0
3908,mans life,0
3909,life when,1
3910,when he,1
3911,is manipulated,1
3912,manipulated by,1
3913,the wrong,1
3914,wrong influence,0
3915,current read,0
3916,Wilde httpstcoHQeFLiOxi,0
3917,Im actually,0
3918,actually going,1
3919,again because,1
3920,Cursive Nothing,0
3921,Nothing can,0
3922,Oscar WildeÂThe,0
3923,WildeÂThe Picturâ,0
3924,gray httpstcoVSDrqcgOb,0
3925,AsteriiXx the,0
3926,la version,0
3927,version anglaise,0
3928,Classic book,0
3929,book recommendation,1
3930,recommendation No,0
3931,No The,0
3932,Summary from,0
3933,from Goodreads,0
3934,STUDY Anonymous,0
3935,Anonymous education,0
3936,education helpingothers,0
3937,helpingothers book,0
3938,book BookRecommendation,0
3939,BookRecommendation classic,0
3940,classic classicbooks,0
3941,classicbooks ThePictureofDorianGray,0
3942,ThePictureofDorianGray OscarWilde,0
3943,OscarWilde httpstcoxULcgDYCM,0
3944,plan on,1
3945,on making,1
3946,making a,1
3947,a film,1
3948,film adaptation,1
3949,Gray ðŸªðŸ,0
3950,MoviesTv SeriesBooksActors,0
3951,SeriesBooksActors etc,0
3952,ïHarry Potter,0
3953,ïDoctor Who,0
3954,ïJohnny Depp,0
3955,ïPicture of,0
3956,ïthe Phantom,0
3957,Phantom of,0
3958,the Opera,0
3959,ïPercy Jackson,0
3960,Jackson books,0
3961,ïTim Burton,0
3962,Burton movies,0
3963,ïThe Umbrella,0
3964,Umbrella Academy,0
3965,ïThe Crow,0
3966,Crow httpstcoPOGsLSxuB,0
3967,ganseylalablue so,0
3968,so my,58
3969,my copy,59
3970,Gray had,0
3971,had a,59
3972,a ugly,59
3973,ugly ass,59
3974,ass cover,59
3975,cover so,59
3976,so I,0
3977,I decided,0
3978,decided to,59
3979,to paint,59
3980,paint something,59
3981,something over,59
3982,over it,0
3983,it its,0
3984,not great,59
3985,great bâ,0
3986,On page,0
3987,page of,1
3988,of of,2
3989,Wilde httpstcouBPpoSO,0
3990,i bought,1
3991,bought âœthe,0
3992,grayâ bc,0
3993,bc of,1
3994,of velvetoscar,1
3995,velvetoscar and,1
3996,and âœyoung,0
3997,âœyoung and,0
3998,and beautifulâ,0
3999,beautifulâ and,0
4000,and âœgods,0
4001,âœgods and,0
4002,and monstersâ,0
4003,my brother,0
4004,brother was,1
4005,was looking,1
4006,looking at,1
4007,my books,1
4008,and of,3
4009,that caught,1
4010,caught his,1
4011,his interest,1
4012,interest enough,1
4013,enough to,1
4014,to start,1
4015,it he,1
4016,he picked,1
4017,picture pf,1
4018,pf dorian,1
4019,gray PLS,0
4020,PLS STOP,0
4021,THE WAR,0
4022,WAR CRIMINALS,0
4023,CRIMINALS PICTURE,0
4024,GRAY httpstcodhFZiba,0
4025,Be afraid,0
4026,afraid of,1
4027,agothiccookbook WyrdWednesday,0
4028,I dont,0
4029,dont want,0
4030,be at,11
4031,the mercy,11
4032,mercy of,11
4033,my emotions,0
4034,emotions I,0
4035,to use,11
4036,use them,0
4037,to enjoy,11
4038,enjoy them,0
4039,and to,11
4040,to dominate,11
4041,dominate thâ,0
4042,tedcruz For,0
4043,For Ted,0
4044,Ted Cruz,0
4045,Cruz ANY,0
4046,ANY attention,0
4047,attention even,0
4048,even if,5
4049,if negative,0
4050,negative will,0
4051,will suffice,0
4052,As Oscar,0
4053,Wilde duly,0
4054,duly noted,0
4055,WildeÂThe Picture,0
4056,gothficbot Experience,0
4057,Experience was,0
4058,was of,2
4059,no ethical,2
4060,ethical value,0
4061,value It,0
4062,It was,0
4063,was merely,2
4064,their mistakes,0
4065,Oscar Wâ,0
4066,ocjamesevans the,1
4067,and slytherin,0
4068,I remembered,0
4069,remembered that,1
4070,my senior,1
4071,senior year,1
4072,year of,1
4073,of HS,0
4074,HS and,0
4075,and INSTANTLY,0
4076,INSTANTLY I,0
4077,I knew,0
4078,knew that,1
4079,that was,1
4080,was the,2
4081,the blueprint,1
4082,blueprint for,1
4083,the gay,2
4084,gay recruiter,0
4085,recruiter trope,0
4086,trope Ive,0
4087,Ive shouldered,0
4088,shouldered ever,1
4089,IICARUSWLLS YES,0
4090,YES LET,0
4091,LET US,0
4092,US KNOW,0
4093,KNOW YOUR,0
4094,YOUR THOUGHTS,0
4095,THOUGHTS WHILE,0
4096,WHILE YOU,0
4097,YOU READ,0
4098,READ or,0
4099,or after,1
4100,after I,0
4101,I suppose,0
4102,suppose also,1
4103,also on,1
4104,Gray absolutely,0
4105,absolutely ADORE,0
4106,ADORE it,0
4107,Wilde ÂThe,0
4108,ÂThe Picture,0
4109,WyrdWednesday ðŸ,0
4110,ðŸ httpstcolxNxMPJMR,0
4111,drbeard I,0
4112,I reread,0
4113,reread everything,0
4114,everything every,2
4115,every year,2
4116,year for,2
4117,for teaching,0
4118,teaching Of,0
4119,Of those,0
4120,am always,2
4121,always delighted,2
4122,delighted to,2
4123,to revisit,0
4124,revisit Frankenstein,0
4125,Frankenstein Theâ,0
4126,Frankenstein The,0
4127,The Talented,0
4128,Talented Mr,0
4129,Mr Ripley,0
4130,Ripley Rebecca,0
4131,Rebecca A,0
4132,A Rage,0
4133,Rage in,0
4134,in Harlem,0
4135,Harlem The,0
4136,The Maltese,0
4137,Maltese Falcon,0
4138,Falcon The,0
4139,I would,0
4140,would guess,1
4141,guess the,1
4142,the latter,2
4143,latter is,1
4144,book I,0
4145,have reread,0
4146,reread most,0
4147,most in,1
4148,in life,0
4149,PunkyKubrick Oh,0
4150,Oh its,0
4151,its The,0
4152,Gray One,0
4153,the few,1
4154,few books,1
4155,books Ive,0
4156,Ive ever,0
4157,ever read,1
4158,more than,2
4159,than once,1
4160,once possibly,0
4161,possibly the,0
4162,one Ive,0
4163,than twice,0
4164,twice Recommend,0
4165,Recommend it,0
4166,to everyone,0
4167,lorraineelizab Otd,0
4168,Otd An,0
4169,An Post,0
4170,Postvox officially,0
4171,officially launched,3
4172,launched a,3
4173,a set,3
4174,set of,3
4175,of p,0
4176,p postage,0
4177,postage stamps,0
4178,stamps in,0
4179,in honour,3
4180,honour of,3
4181,of poet,3
4182,poet amp,0
4183,amp playwright,0
4184,playwright OscarWiâ,0
4185,masklike countenance,0
4186,countenance his,0
4187,his enigmatic,0
4188,enigmatic heavylidded,0
4189,heavylidded Mona,0
4190,Mona Lisa,0
4191,Lisa eyes,0
4192,eyes The,0
4193,The man,0
4194,who inspired,1
4195,inspired Picture,0
4196,Gray later,0
4197,later became,1
4198,became a,1
4199,a priest,0
4200,priest WyrdWednesday,0
4201,WyrdWednesday httpstcomMJuyUKNZ,0
4202,httpstcomMJuyUKNZ httpstcoBVsjOwlL,0
4203,Perhaps the,0
4204,the most,5
4205,most iconic,1
4206,iconic findesiÃcle,0
4207,findesiÃcle decadent,0
